TimeRelative,TimeNanos,NumSatellites,Cn0DbHz,AccumulatedDeltaRangeMeters,CarrierFrequencyHz,lat,lon,altitude,nmea_time
628.0,5142908000000,14,33.90714285714286,-79953.83581761945,1461428607.142857,37.60921163,-122.42774371333333,115.67,18:07:04+00:00
629.0,5143908000000,14,33.278571428571425,-84497.43576201766,1461428607.142857,37.608982336666664,-122.42782520833333,116.83,18:07:05+00:00
630.0,5144908000000,14,33.292857142857144,-84579.2238092801,1461428607.142857,37.60875419,-122.42789677,117.9,18:07:06+00:00
631.0,5145908000000,14,32.69285714285714,-84823.79175603286,1461428607.142857,37.60852601166667,-122.427962725,118.94,18:07:07+00:00
632.0,5146908000000,14,31.564285714285713,-84741.53005945026,1461428607.142857,37.608297245,-122.42802345333334,119.97,18:07:08+00:00
633.0,5147908000000,14,31.207142857142856,-107898.11094897453,1461428607.142857,37.608067268333336,-122.428079665,121.01,18:07:09+00:00
634.0,5148908000000,14,33.08571428571428,-84902.0384434264,1461428607.142857,37.60783346666667,-122.42813177833334,122.08,18:07:10+00:00
635.0,5149908000000,14,33.54285714285714,-84981.02114699462,1461428607.142857,37.607592745,-122.42817984166666,123.21,18:07:11+00:00
636.0,5150908000000,14,33.99285714285714,-85060.29394673064,1461428607.142857,37.60734631166667,-122.42822216166667,124.35,18:07:12+00:00
637.0,5151908000000,14,33.47857142857143,-85139.83084360427,1461428607.142857,37.607094515,-122.42825936666667,125.47,18:07:13+00:00
638.0,5152908000000,14,33.385714285714286,-84689.58720711428,1461428607.142857,37.606835966666665,-122.42828961166667,126.61,18:07:14+00:00
639.0,5153908000000,12,33.75,-126749.93612524781,1442430036.6666667,37.606572191666665,-122.428307925,127.76,18:07:15+00:00
640.0,5154908000000,14,32.15714285714286,-108764.69844868526,1461428607.142857,37.6063086,-122.42831194,128.9,18:07:16+00:00
641.0,5155908000000,14,33.43571428571429,-85400.90453300721,1461428607.142857,37.606045648333335,-122.428300335,130.03,18:07:17+00:00
642.0,5156908000000,14,34.457142857142856,-86109.35712971352,1461428607.142857,37.605782525,-122.42827723833334,131.14,18:07:18+00:00
643.0,5157908000000,14,34.221428571428575,-86190.57705846116,1461428607.142857,37.60551847166667,-122.42824416666667,132.29,18:07:19+00:00
644.0,5158908000000,14,31.00714285714286,-85547.99987451456,1461428607.142857,37.605254116666664,-122.42820051,133.45,18:07:20+00:00
645.0,5159908000000,13,29.661538461538463,-289904.4902721334,1452660036.1538463,37.60499061,-122.42814513166667,134.61,18:07:21+00:00
646.0,5160908000000,14,30.435714285714283,-73755.81990451305,1461428607.142857,37.604726453333335,-122.42807832,135.78,18:07:22+00:00
647.0,5161908000000,14,31.307142857142857,-246819.3086875248,1461428607.142857,37.604465358333336,-122.427999425,136.93,18:07:23+00:00
648.0,5162908000000,14,31.599999999999998,-269974.4296454949,1461428607.142857,37.60420694166667,-122.42790720166667,138.08,18:07:24+00:00
649.0,5163908000000,14,32.32857142857143,-86681.92308521536,1461428607.142857,37.60394842833333,-122.42780210833334,139.26,18:07:25+00:00
650.0,5164908000000,13,30.015384615384615,-283190.4728713578,1483350034.6153846,37.60368887333333,-122.42768700833334,140.48,18:07:26+00:00
651.0,5165908000000,14,30.728571428571428,-73652.3986137265,1461428607.142857,37.60343159,-122.42756036833333,141.67,18:07:27+00:00
652.0,5166908000000,14,31.77857142857143,-87513.34861343294,1461428607.142857,37.603178668333335,-122.42741858666666,142.89,18:07:28+00:00
653.0,5167908000000,14,30.192857142857143,-74576.59338500055,1461428607.142857,37.60292942,-122.42726232,144.15,18:07:29+00:00
654.0,5168908000000,14,29.514285714285712,-106971.01256833265,1461428607.142857,37.60268421,-122.42709432833334,145.35,18:07:30+00:00
655.0,5169908000000,14,29.264285714285712,-80011.34663942733,1461428607.142857,37.602441803333335,-122.42691559333333,146.51,18:07:31+00:00
656.0,5170908000000,13,28.784615384615385,-24195.25388005692,1483350034.6153846,37.602202305,-122.42672672666667,147.76,18:07:32+00:00
657.0,5171908000000,14,28.05,-26176.09274746116,1461428607.142857,37.601969026666666,-122.42652618833333,148.91,18:07:33+00:00
658.0,5172908000000,14,28.307142857142857,-80242.49810795211,1461428607.142857,37.601743643333336,-122.426315605,150.0,18:07:34+00:00
659.0,5173908000000,14,27.099999999999998,-50874.85043055045,1461428607.142857,37.60152651833333,-122.42609612,150.97,18:07:35+00:00
660.0,5174908000000,13,28.292307692307695,-256475.641153819,1483350034.6153846,37.601317725,-122.425867335,151.86,18:07:36+00:00
661.0,5175908000000,14,29.442857142857143,-78831.96984657107,1461428607.142857,37.60111464333333,-122.42563039833334,152.53,18:07:37+00:00
662.0,5176908000000,14,29.642857142857142,-79503.72625910015,1461428607.142857,37.600916035,-122.42538626,153.08,18:07:38+00:00
663.0,5177908000000,14,29.99285714285714,-88885.68017521292,1461428607.142857,37.600718565,-122.42513804666666,153.58,18:07:39+00:00
664.0,5178908000000,13,30.861538461538462,54075.54969056388,1452660036.1538463,37.600519795,-122.424886335,154.19,18:07:40+00:00
665.0,5179908000000,14,32.957142857142856,-36201.15411932952,1461428607.142857,37.600315591666664,-122.42463655166667,154.73,18:07:41+00:00
666.0,5180908000000,14,32.6,-36273.22382184009,1461428607.142857,37.60010744666667,-122.42438730666667,155.24,18:07:42+00:00
667.0,5181908000000,14,30.27857142857143,-82721.1670531417,1461428607.142857,37.599900315,-122.4241337,155.76,18:07:43+00:00
668.0,5182908000000,14,32.114285714285714,-84261.25210976295,1461428607.142857,37.59969587166667,-122.42387379333333,156.27,18:07:44+00:00
669.0,5183908000000,14,30.478571428571428,-255024.9286471244,1461428607.142857,37.59948963666667,-122.42361431,156.8,18:07:45+00:00
670.0,5184908000000,13,30.115384615384617,-293754.5285588266,1452660036.1538463,37.59928197166667,-122.423357055,157.3,18:07:46+00:00
671.0,5185908000000,13,32.169230769230765,-272973.01325472497,1452660036.1538463,37.599073921666665,-122.42309876666667,157.82,18:07:47+00:00
672.0,5186908000000,14,30.95714285714286,-253573.9570278165,1461428607.142857,37.598866103333336,-122.42283939333333,158.36,18:07:48+00:00
673.0,5187908000000,14,31.47142857142857,-88112.952830993,1461428607.142857,37.59865694166667,-122.42257945,158.76,18:07:49+00:00
674.0,5188908000000,14,30.764285714285712,-255471.3202252195,1461428607.142857,37.59844633666667,-122.42231962333334,159.07,18:07:50+00:00
675.0,5189908000000,14,30.849999999999998,-89947.42736337504,1461428607.142857,37.59823249666667,-122.42206106166667,159.26,18:07:51+00:00
676.0,5190908000000,14,29.271428571428572,-230363.6568379237,1461428607.142857,37.59801974333333,-122.42179960333333,159.34,18:07:52+00:00
677.0,5191908000000,14,30.142857142857142,-273453.6509274658,1461428607.142857,37.597806925,-122.421536705,159.29,18:07:53+00:00
678.0,5192908000000,14,30.728571428571428,-245184.88261382654,1461428607.142857,37.597591735,-122.42127198333333,159.17,18:07:54+00:00
679.0,5193908000000,14,31.314285714285713,-81254.1317307,1461428607.142857,37.597374423333335,-122.421006275,159.03,18:07:55+00:00
680.0,5194908000000,14,31.6,-256255.2773352757,1461428607.142857,37.597157276666664,-122.42074038333334,158.93,18:07:56+00:00
681.0,5195908000000,14,30.67142857142857,-115818.58516399273,1461428607.142857,37.59694006,-122.42047524166667,158.87,18:07:57+00:00
682.0,5196908000000,14,30.764285714285712,-256517.23740738616,1461428607.142857,37.596720958333336,-122.420212605,158.75,18:07:58+00:00
683.0,5197908000000,14,30.75714285714286,-114090.38352389474,1461428607.142857,37.59649835166667,-122.419954015,158.66,18:07:59+00:00
684.0,5198908000000,14,30.178571428571427,-282291.76478967234,1461428607.142857,37.596268781666666,-122.41970365333333,158.55,18:08:00+00:00
685.0,5199908000000,14,31.271428571428572,-88731.21844140357,1461428607.142857,37.596033085,-122.419459215,158.45,18:08:01+00:00
686.0,5200908000000,13,30.861538461538462,-292055.7203071631,1452660036.1538463,37.595792501666665,-122.419215955,158.34,18:08:02+00:00
687.0,5201908000000,13,30.915384615384614,-292161.5622465346,1452660036.1538463,37.59555036333333,-122.41896902333333,158.34,18:08:03+00:00
688.0,5202908000000,13,31.846153846153847,-113211.10411969945,1452660036.1538463,37.59530477166667,-122.41872211833333,158.41,18:08:04+00:00
689.0,5203908000000,14,30.900000000000002,-271502.5932720184,1461428607.142857,37.595056156666665,-122.41847524,158.75,18:08:05+00:00
690.0,5204908000000,13,31.569230769230767,-295905.96021393675,1483350034.6153846,37.59480635,-122.41822911,159.38,18:08:06+00:00
691.0,5205908000000,14,31.571428571428573,-245923.5633387899,1461428607.142857,37.594558666666664,-122.41798630666666,160.21,18:08:07+00:00
692.0,5206908000000,14,31.592857142857145,-281553.04005403665,1461428607.142857,37.59431365,-122.417746065,161.23,18:08:08+00:00
693.0,5207908000000,14,31.185714285714287,-255797.95010539654,1461428607.142857,37.59407119833333,-122.41750719333334,162.27,18:08:09+00:00
694.0,5208908000000,14,29.485714285714288,-272156.3861981765,1461428607.142857,37.593831933333334,-122.41726970666667,163.34,18:08:10+00:00
695.0,5209908000000,14,29.228571428571428,-166634.8930372415,1461428607.142857,37.593595648333334,-122.41703441166666,164.35,18:08:11+00:00
696.0,5210908000000,13,31.553846153846152,-293113.0302554438,1452660036.1538463,37.59336126833333,-122.416801385,165.36,18:08:12+00:00
697.0,5211908000000,13,32.169230769230765,-256973.7385479307,1452660036.1538463,37.59312708666667,-122.41657067,166.34,18:08:13+00:00
698.0,5212908000000,14,31.014285714285712,-256153.9851489042,1461428607.142857,37.592893615,-122.41634124833334,167.34,18:08:14+00:00
699.0,5213908000000,14,29.692857142857143,-89470.65845757734,1461428607.142857,37.592661775,-122.416113265,168.33,18:08:15+00:00
700.0,5214908000000,14,30.0,-239395.1388655637,1461428607.142857,37.592431708333336,-122.41588655833333,169.32,18:08:16+00:00
701.0,5215908000000,13,31.076923076923077,-257811.9812652776,1452660036.1538463,37.59220328666667,-122.41566112166667,170.29,18:08:17+00:00
702.0,5216908000000,14,29.435714285714283,-81239.00472163894,1461428607.142857,37.591975595,-122.41543714,171.28,18:08:18+00:00
703.0,5217908000000,13,31.392307692307693,-77999.07948422973,1452660036.1538463,37.59174788,-122.41521526166666,172.21,18:08:19+00:00
704.0,5218908000000,14,30.52857142857143,-72381.75667390181,1461428607.142857,37.59152153,-122.41499576666666,173.14,18:08:20+00:00
705.0,5219908000000,14,30.964285714285715,-72336.28982665575,1461428607.142857,37.59129780666667,-122.41477679,174.13,18:08:21+00:00
706.0,5220908000000,14,30.485714285714288,-72856.9152520855,1461428607.142857,37.59107722666667,-122.41455776333333,175.08,18:08:22+00:00
707.0,5221908000000,14,30.192857142857143,-106686.81074281373,1461428607.142857,37.59085953833333,-122.414340385,176.01,18:08:23+00:00
708.0,5222908000000,14,29.342857142857145,-79495.37753052528,1461428607.142857,37.59064411,-122.414124615,176.94,18:08:24+00:00
709.0,5223908000000,13,29.307692307692307,-295184.704648026,1483350034.6153846,37.59042988666667,-122.41391040166667,177.86,18:08:25+00:00
710.0,5224908000000,13,29.923076923076923,-204768.69011060832,1452660036.1538463,37.59021481166667,-122.41370254833333,178.76,18:08:26+00:00
711.0,5225908000000,14,31.814285714285713,-78674.63133763442,1461428607.142857,37.590001478333335,-122.41349855333333,179.65,18:08:27+00:00
712.0,5226908000000,13,32.99230769230769,-85611.62699864876,1452660036.1538463,37.58979117,-122.41329553666667,180.53,18:08:28+00:00
713.0,5227908000000,14,31.935714285714287,-90173.10555507838,1461428607.142857,37.58958489,-122.41309133,181.39,18:08:29+00:00
714.0,5228908000000,13,30.361538461538462,-126153.91595346946,1452660036.1538463,37.589379746666665,-122.41288596333334,182.27,18:08:30+00:00
715.0,5229908000000,14,29.357142857142858,-239389.51692656474,1461428607.142857,37.58917215666666,-122.41268159,183.08,18:08:31+00:00
716.0,5230908000000,14,29.92142857142857,-247075.1456699076,1461428607.142857,37.588962445,-122.41247818,183.84,18:08:32+00:00
717.0,5231908000000,14,32.15,-79487.78903819804,1461428607.142857,37.588751523333336,-122.412268625,184.64,18:08:33+00:00
718.0,5232908000000,13,33.4,-97358.12751071603,1452660036.1538463,37.58853851833334,-122.41205278833333,185.36,18:08:34+00:00
719.0,5233908000000,14,32.99285714285714,-90448.47459631108,1461428607.142857,37.58832082166667,-122.411832015,186.11,18:08:35+00:00
720.0,5234908000000,14,33.857142857142854,-90537.9591038823,1461428607.142857,37.588098003333336,-122.41161082166667,186.86,18:08:36+00:00
721.0,5235908000000,14,33.31428571428571,-90535.83070836247,1461428607.142857,37.587873298333335,-122.41138657,187.71,18:08:37+00:00
722.0,5236908000000,13,35.107692307692304,-97547.62226141727,1452660036.1538463,37.587647546666666,-122.411158425,188.52,18:08:38+00:00
723.0,5237908000000,13,32.723076923076924,-97595.09926037627,1452660036.1538463,37.587420908333335,-122.41092274166667,189.2,18:08:39+00:00
724.0,5238908000000,14,30.571428571428573,-71399.40847186494,1461428607.142857,37.58719756333333,-122.410673595,189.86,18:08:40+00:00
725.0,5239908000000,14,32.16428571428572,-87623.10801757427,1461428607.142857,37.586978,-122.41041246666667,190.45,18:08:41+00:00
726.0,5240908000000,13,34.95384615384615,-100946.13360348505,1452660036.1538463,37.58676397666667,-122.41014073166667,191.02,18:08:42+00:00
727.0,5241908000000,13,34.54615384615385,-101080.01619913569,1452660036.1538463,37.586552788333336,-122.40986006166666,191.42,18:08:43+00:00
728.0,5242908000000,14,33.964285714285715,-52839.04737950898,1461428607.142857,37.58634036,-122.40957457,191.88,18:08:44+00:00
729.0,5243908000000,13,34.292307692307695,-101087.81606522373,1452660036.1538463,37.58612612666667,-122.40929069,192.57,18:08:45+00:00
730.0,5244908000000,13,35.330769230769235,-101136.50635682509,1452660036.1538463,37.585911495,-122.409003455,193.27,18:08:46+00:00
731.0,5245908000000,13,35.676923076923075,-101184.3455055102,1452660036.1538463,37.585695298333334,-122.40871153166667,193.96,18:08:47+00:00
732.0,5246908000000,13,35.315384615384616,-101232.6212498061,1452660036.1538463,37.58547830333333,-122.408421425,194.65,18:08:48+00:00
733.0,5247908000000,13,34.176923076923075,-101280.94822183391,1452660036.1538463,37.585260653333336,-122.40813606833333,195.35,18:08:49+00:00
734.0,5248908000000,13,34.93846153846154,-101329.98526314033,1452660036.1538463,37.58504382833333,-122.40785417,196.06,18:08:50+00:00
735.0,5249908000000,14,35.028571428571425,-94150.64430728431,1461428607.142857,37.58482426166667,-122.407581515,196.8,18:08:51+00:00
736.0,5250908000000,14,34.94285714285714,-94225.9303958233,1461428607.142857,37.58460098333333,-122.40732064833334,197.35,18:08:52+00:00
737.0,5251908000000,14,34.385714285714286,-94301.57530001065,1461428607.142857,37.584375361666666,-122.40707000833333,197.81,18:08:53+00:00
738.0,5252908000000,14,34.628571428571426,-122432.33099592796,1461428607.142857,37.584147748333336,-122.40682872833334,198.07,18:08:54+00:00
739.0,5253908000000,13,35.246153846153845,-101570.0377229373,1452660036.1538463,37.58391951833333,-122.40659459333334,198.25,18:08:55+00:00
740.0,5254908000000,13,34.93076923076923,-101617.86489245637,1452660036.1538463,37.583690365,-122.40636695333333,198.33,18:08:56+00:00
741.0,5255908000000,14,34.07142857142857,-94418.2542534593,1461428607.142857,37.583456688333335,-122.406147565,198.26,18:08:57+00:00
742.0,5256908000000,14,34.55714285714286,-94495.50170839867,1461428607.142857,37.583218155,-122.40593309666667,198.07,18:08:58+00:00
743.0,5257908000000,14,35.028571428571425,-94573.06670301857,1461428607.142857,37.58297387333333,-122.40572531333333,197.74,18:08:59+00:00
744.0,5258908000000,14,33.857142857142854,-94651.25511394574,1461428607.142857,37.58272112666667,-122.40552283166667,197.27,18:09:00+00:00
745.0,5259908000000,14,34.75714285714286,-94731.1991786963,1461428607.142857,37.58246099833333,-122.40532413833333,196.74,18:09:01+00:00
746.0,5260908000000,14,35.035714285714285,-94810.81486277604,1461428607.142857,37.582195506666665,-122.40512597,196.23,18:09:02+00:00
747.0,5261908000000,13,34.90769230769231,-102967.55874837685,1452660036.1538463,37.581923286666665,-122.40493243333333,195.69,18:09:03+00:00
748.0,5262908000000,14,34.52142857142857,-95722.00388996382,1461428607.142857,37.581643551666666,-122.40474588,195.15,18:09:04+00:00
749.0,5263908000000,14,33.77142857142857,-94828.8035759011,1461428607.142857,37.581356525,-122.404564575,194.59,18:09:05+00:00
750.0,5264908000000,14,33.95,-94910.45953366207,1461428607.142857,37.581063215,-122.40438858166667,194.03,18:09:06+00:00
751.0,5265908000000,14,34.31428571428572,-94990.6891374561,1461428607.142857,37.58076344166667,-122.40422029666667,193.49,18:09:07+00:00
752.0,5266908000000,14,34.17142857142857,-95071.14627176044,1461428607.142857,37.580460915,-122.40405202666666,192.91,18:09:08+00:00
753.0,5267908000000,14,33.94285714285714,-95151.47745525175,1461428607.142857,37.58015842,-122.40387601666667,192.37,18:09:09+00:00
754.0,5268908000000,13,35.43076923076923,-102338.73117287765,1452660036.1538463,37.579853165,-122.40369397166667,191.83,18:09:10+00:00
755.0,5269908000000,13,35.62307692307692,-102390.78856573734,1452660036.1538463,37.579542458333336,-122.40351187666667,191.27,18:09:11+00:00
756.0,5270908000000,13,35.11538461538461,-102442.52666138184,1452660036.1538463,37.57922723,-122.403328155,190.69,18:09:12+00:00
757.0,5271908000000,13,34.93076923076923,-102494.87365732309,1452660036.1538463,37.57890986666666,-122.40314430333333,190.05,18:09:13+00:00
758.0,5272908000000,14,34.52142857142857,-95237.61576018138,1461428607.142857,37.57859359,-122.40296319666666,189.22,18:09:14+00:00
759.0,5273908000000,14,32.91428571428572,-95318.60635036124,1461428607.142857,37.578279568333336,-122.40278367166667,188.22,18:09:15+00:00
760.0,5274908000000,14,33.785714285714285,-95399.52075955461,1461428607.142857,37.577968158333334,-122.40260258833334,187.1,18:09:16+00:00
761.0,5275908000000,14,33.3,-34437.69557482173,1461428607.142857,37.57765706833333,-122.40242147333333,185.76,18:09:17+00:00
762.0,5276908000000,13,34.830769230769235,-37164.90367052045,1452660036.1538463,37.57734413166666,-122.40224101333334,184.27,18:09:18+00:00
763.0,5277908000000,13,34.784615384615385,-37242.61984048027,1452660036.1538463,37.57702862,-122.402060665,182.71,18:09:19+00:00
764.0,5278908000000,13,34.169230769230765,-37321.040727033076,1452660036.1538463,37.57670985666667,-122.40187929833333,181.11,18:09:20+00:00
765.0,5279908000000,14,32.98571428571429,-34728.28460165993,1461428607.142857,37.57638801666667,-122.401694315,179.55,18:09:21+00:00
766.0,5280908000000,14,33.44285714285714,-34801.18586912659,1461428607.142857,37.576064205,-122.401508015,177.94,18:09:22+00:00
767.0,5281908000000,14,32.44285714285714,-64282.32106191785,1461428607.142857,37.575738443333336,-122.40132026666667,176.3,18:09:23+00:00
768.0,5282908000000,13,34.13846153846154,-134807.57157189178,1452660036.1538463,37.57541228833333,-122.401132315,174.71,18:09:24+00:00
769.0,5283908000000,13,34.392307692307696,-103140.95377651115,1452660036.1538463,37.57508732666667,-122.400945215,173.19,18:09:25+00:00
770.0,5284908000000,13,34.62307692307692,-105364.82450357046,1452660036.1538463,37.57476419333333,-122.40075795833333,171.73,18:09:26+00:00
771.0,5285908000000,13,34.86153846153846,-103249.79767254788,1452660036.1538463,37.574443206666665,-122.40057135666666,170.7,18:09:27+00:00
772.0,5286908000000,13,33.56153846153846,-103304.13906259871,1452660036.1538463,37.57412619,-122.400383315,169.97,18:09:28+00:00
773.0,5287908000000,13,34.176923076923075,-92098.99807222786,1452660036.1538463,37.573816953333335,-122.40018515833333,169.24,18:09:29+00:00
774.0,5288908000000,13,34.30769230769231,-103410.08273929768,1452660036.1538463,37.573518996666664,-122.399971545,168.63,18:09:30+00:00
775.0,5289908000000,13,34.80769230769231,-103461.85028254258,1452660036.1538463,37.573233305,-122.39974298833333,168.22,18:09:31+00:00
776.0,5290908000000,13,34.97692307692308,-103512.39339266397,1452660036.1538463,37.57296115333333,-122.399500685,168.01,18:09:32+00:00
777.0,5291908000000,13,35.276923076923076,-103563.12913652918,1452660036.1538463,37.572703086666664,-122.39925115,167.78,18:09:33+00:00
778.0,5292908000000,14,34.40714285714286,-96227.22837650379,1461428607.142857,37.572455133333335,-122.39900875333333,167.62,18:09:34+00:00
779.0,5293908000000,13,35.169230769230765,-103664.45840418617,1452660036.1538463,37.57221787833333,-122.39877424666666,167.66,18:09:35+00:00
780.0,5294908000000,13,35.59230769230769,-103713.57697098938,1452660036.1538463,37.57198967666667,-122.398549025,167.77,18:09:36+00:00
781.0,5295908000000,14,34.23571428571429,-96349.89058069901,1461428607.142857,37.571767496666666,-122.39832910666667,167.87,18:09:37+00:00
782.0,5296908000000,14,33.02142857142857,-96394.71126400182,1461428607.142857,37.571549575,-122.398109835,167.95,18:09:38+00:00
783.0,5297908000000,14,33.464285714285715,-96439.00815487847,1461428607.142857,37.57133246,-122.39789246333333,168.04,18:09:39+00:00
784.0,5298908000000,14,32.65714285714286,-35335.870449766524,1461428607.142857,37.57111608833333,-122.39767974833333,168.14,18:09:40+00:00
785.0,5299908000000,14,33.614285714285714,-96528.99282613947,1461428607.142857,37.57090128666667,-122.39746834833333,168.22,18:09:41+00:00
786.0,5300908000000,14,33.90714285714286,-95711.68637074037,1461428607.142857,37.570687055,-122.39725867666667,168.31,18:09:42+00:00
787.0,5301908000000,13,33.23076923076923,-37156.521874746475,1452660036.1538463,37.570474455,-122.397048975,168.37,18:09:43+00:00
788.0,5302908000000,13,31.36923076923077,-21807.829124516047,1452660036.1538463,37.570262595,-122.39683814,168.45,18:09:44+00:00
789.0,5303908000000,12,34.375,-26989.50826931813,1442430036.6666667,37.570049893333334,-122.39662754166666,168.52,18:09:45+00:00
790.0,5304908000000,14,32.7,-34698.56712096348,1461428607.142857,37.569836558333336,-122.39641733166667,168.64,18:09:46+00:00
791.0,5305908000000,12,35.59166666666667,-40555.167924111214,1442430036.6666667,37.56962416333333,-122.39620799833334,168.81,18:09:47+00:00
792.0,5306908000000,12,35.99166666666667,-40628.67304667894,1442430036.6666667,37.56941356666667,-122.39599886333333,169.16,18:09:48+00:00
793.0,5307908000000,12,35.175000000000004,-40700.93579912409,1442430036.6666667,37.569205688333334,-122.39579088666666,169.68,18:09:49+00:00
794.0,5308908000000,12,35.38333333333333,-40773.561248664344,1442430036.6666667,37.568999485,-122.39558301666666,170.39,18:09:50+00:00
795.0,5309908000000,12,35.791666666666664,-40844.76252379239,1442430036.6666667,37.56879445,-122.395377015,171.31,18:09:51+00:00
796.0,5310908000000,12,35.516666666666666,-40914.698065458215,1442430036.6666667,37.56859008,-122.39517414333334,172.27,18:09:52+00:00
797.0,5311908000000,12,35.583333333333336,-40985.12820557497,1442430036.6666667,37.568389266666664,-122.39496822666666,173.13,18:09:53+00:00
798.0,5312908000000,13,34.14615384615385,-37897.288594138125,1452660036.1538463,37.568193498333336,-122.39475369666667,173.87,18:09:54+00:00
799.0,5313908000000,13,34.54615384615385,-37961.62584444851,1452660036.1538463,37.568003705,-122.39452682666666,174.59,18:09:55+00:00
800.0,5314908000000,13,34.00769230769231,-38024.49961258157,1452660036.1538463,37.567822946666666,-122.39428739,175.29,18:09:56+00:00
801.0,5315908000000,14,33.107142857142854,-35368.10752609997,1461428607.142857,37.56764853166667,-122.39403958,176.02,18:09:57+00:00
802.0,5316908000000,14,33.05,-35430.383403653315,1461428607.142857,37.56747938666667,-122.39378395166666,176.71,18:09:58+00:00
803.0,5317908000000,12,31.900000000000002,-210226.42902216883,1475677535.0,37.567317151666664,-122.39352190666666,177.4,18:09:59+00:00
804.0,5318908000000,13,29.746153846153845,-194058.8757516495,1452660036.1538463,37.56716625166667,-122.39325152166667,178.18,18:10:00+00:00
805.0,5319908000000,12,31.891666666666666,-245750.61019330707,1442430036.6666667,37.567025645,-122.39297358833333,178.9,18:10:01+00:00
806.0,5320908000000,13,31.838461538461537,-74402.43760428036,1452660036.1538463,37.566891471666665,-122.392689645,179.61,18:10:02+00:00
807.0,5321908000000,12,33.291666666666664,-80536.2539835195,1475677535.0,37.566763271666666,-122.39240043166667,180.32,18:10:03+00:00
808.0,5322908000000,13,32.169230769230765,-75183.64573903175,1452660036.1538463,37.56664159166667,-122.392103925,181.07,18:10:04+00:00
809.0,5323908000000,12,33.475,-26681.546451917373,1442430036.6666667,37.56652715333333,-122.39180044,181.82,18:10:05+00:00
810.0,5324908000000,12,33.0,-26713.094063740107,1442430036.6666667,37.56642388,-122.391489025,182.43,18:10:06+00:00
811.0,5325908000000,13,34.05384615384615,-90917.08145778287,1452660036.1538463,37.566325225,-122.39117315166666,182.99,18:10:07+00:00
812.0,5326908000000,13,34.69230769230769,-90957.34957222115,1452660036.1538463,37.56622124333333,-122.39085829333334,183.61,18:10:08+00:00
813.0,5327908000000,13,35.246153846153845,-90996.40998228083,1452660036.1538463,37.56611138,-122.39054658666667,184.2,18:10:09+00:00
814.0,5328908000000,14,33.98571428571429,-84531.61581993778,1461428607.142857,37.566001535,-122.39023689666666,184.76,18:10:10+00:00
815.0,5329908000000,14,34.542857142857144,-84565.97768985837,1461428607.142857,37.56589266333334,-122.389928195,185.34,18:10:11+00:00
816.0,5330908000000,14,33.75,-84599.0676136956,1461428607.142857,37.565778243333334,-122.38962300833333,186.07,18:10:12+00:00
817.0,5331908000000,14,33.778571428571425,-84633.09668752117,1461428607.142857,37.565651235,-122.389325745,186.84,18:10:13+00:00
818.0,5332908000000,14,33.98571428571429,-84666.81039607411,1461428607.142857,37.565510141666664,-122.38903662833333,187.61,18:10:14+00:00
819.0,5333908000000,14,33.44285714285714,-84700.20092467715,1461428607.142857,37.56535816833333,-122.388754675,188.39,18:10:15+00:00
820.0,5334908000000,13,33.36153846153846,-91250.3333713091,1452660036.1538463,37.56519248,-122.38848220833333,189.1,18:10:16+00:00
821.0,5335908000000,14,32.892857142857146,-84075.74469948943,1461428607.142857,37.56501491833333,-122.38821829,189.76,18:10:17+00:00
822.0,5336908000000,13,33.92307692307692,-91296.78800478835,1452660036.1538463,37.56482724833333,-122.38796442166667,190.34,18:10:18+00:00
823.0,5337908000000,13,34.63846153846154,-91331.96703816694,1452660036.1538463,37.564630038333334,-122.38771799666667,190.84,18:10:19+00:00
824.0,5338908000000,13,33.57692307692308,-91368.94251375903,1452660036.1538463,37.56441873833333,-122.387485825,191.35,18:10:20+00:00
825.0,5339908000000,14,29.692857142857143,-100043.61041915811,1461428607.142857,37.564198151666666,-122.38726375166667,191.9,18:10:21+00:00
826.0,5340908000000,14,32.635714285714286,-30508.624538548058,1461428607.142857,37.56397338833333,-122.38704604166666,192.16,18:10:22+00:00
827.0,5341908000000,13,34.37692307692308,-97076.54208606099,1452660036.1538463,37.56374902,-122.386825515,192.33,18:10:23+00:00
828.0,5342908000000,13,33.62307692307692,-92019.50593296616,1452660036.1538463,37.56352360166667,-122.38659990666666,192.47,18:10:24+00:00
829.0,5343908000000,14,33.135714285714286,-85509.45139485893,1461428607.142857,37.56329502,-122.386371415,192.62,18:10:25+00:00
830.0,5344908000000,14,33.59285714285714,-85571.2899599079,1461428607.142857,37.563065501666664,-122.38614159,192.78,18:10:26+00:00
831.0,5345908000000,14,33.59285714285714,-85633.23419250923,1461428607.142857,37.562834071666664,-122.38590927166666,192.93,18:10:27+00:00
832.0,5346908000000,14,33.521428571428565,-85695.15434606104,1461428607.142857,37.56260165333333,-122.385675125,193.09,18:10:28+00:00
833.0,5347908000000,14,32.57142857142857,-85756.92383029814,1461428607.142857,37.562367808333335,-122.38543769666667,193.24,18:10:29+00:00
834.0,5348908000000,14,32.5,-85829.05570826946,1461428607.142857,37.562131801666666,-122.38519836166667,193.4,18:10:30+00:00
835.0,5349908000000,14,33.4,-85892.83702370268,1461428607.142857,37.56189338833333,-122.38495842,193.56,18:10:31+00:00
836.0,5350908000000,13,33.06153846153846,-91773.85963089581,1452660036.1538463,37.561652615,-122.38471673333333,193.71,18:10:32+00:00
